date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:51:04	14277/14277	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:52%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/team1.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/team1.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:04	14835/14835	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:52%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/team2.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/team2.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:05	15294/15294	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:54%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/team3.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/team3.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:05	12700/12700	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:54%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/team4.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/team4.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:05	4600/4600	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:20%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/insta1.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/insta1.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:05	3701/3701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:20%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/insta2.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/insta2.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:06	5458/5458	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:22%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/insta3.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/insta3.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:06	4079/4079	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:22%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/insta4.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/insta4.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:06	3459/3459	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:22%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/insta5.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/insta5.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:06	5579/5579	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:22%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/insta6.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/insta6.jpg	(from https://premiumlayers.com/html/maxrestaurant/index2.html)
23:51:07	141842/141842	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:28%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/menu-card3.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/menu-card3.png	(from https://premiumlayers.com/html/maxrestaurant/menu.html)
23:51:07	30747/30747	---M--	200	added ('OK')	text/css	date:Tue,%2024%20Jan%202017%2014:19:28%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.css	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.css	(from https://premiumlayers.com/html/maxrestaurant/reservation.html)
23:51:07	173382/173382	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:30%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/menu-card4.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/menu-card4.png	(from https://premiumlayers.com/html/maxrestaurant/menu.html)
23:51:09	33729/33729	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:20%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery9.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery9.jpg	(from https://premiumlayers.com/html/maxrestaurant/gallery.html)
23:51:09	253668/253668	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2014:51:50%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.js	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.js	(from https://premiumlayers.com/html/maxrestaurant/reservation.html)
23:51:09	496893/496893	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:42%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/reservation.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/reservation.png	(from https://premiumlayers.com/html/maxrestaurant/reservation.html)
23:51:10	35215/35215	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:14%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery10.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery10.jpg	(from https://premiumlayers.com/html/maxrestaurant/gallery.html)
23:51:10	32537/32537	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:14%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery11.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery11.jpg	(from https://premiumlayers.com/html/maxrestaurant/gallery.html)
23:51:10	22295/22295	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:16%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/gallery12.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/gallery12.jpg	(from https://premiumlayers.com/html/maxrestaurant/gallery.html)
23:51:10	30894/30894	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:17:48%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/404.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/404.jpg	(from https://premiumlayers.com/html/maxrestaurant/404.html)
23:51:11	82707/82707	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:17:54%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/blog1.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/blog1.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog.html)
23:51:11	102095/102095	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:17:56%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/blog2.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/blog2.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog.html)
23:51:11	114592/114592	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:17:58%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/blog3.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/blog3.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog.html)
23:51:12	69168/69168	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:17:58%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/blog4.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/blog4.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog.html)
23:51:12	88355/88355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:17:58%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/blog5.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/blog5.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog.html)
23:51:12	4879/4879	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:36%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/rcnt1.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/rcnt1.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog.html)
23:51:12	3843/3843	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:38%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/rcnt2.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/rcnt2.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog.html)
23:51:12	3552/3552	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:38%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/rcnt3.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/rcnt3.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog.html)
23:51:13	21709/21709	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:34%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/offer-box.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/offer-box.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog.html)
23:51:13	2983/2983	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:17:48%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/about-author.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/about-author.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog-single.html)
23:51:13	3821/3821	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:02%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/comment1.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/comment1.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog-single.html)
23:51:13	3411/3411	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:02%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/comment2.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/comment2.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog-single.html)
23:51:13	3842/3842	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Jan%202017%2014:18:04%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/comment3.jpg	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/comment3.jpg	(from https://premiumlayers.com/html/maxrestaurant/blog-single.html)
23:51:14	1907/1907	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:02%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/cnt-phone.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/cnt-phone.png	(from https://premiumlayers.com/html/maxrestaurant/contactus.html)
23:51:14	1727/1727	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:02%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/cnt-email.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/cnt-email.png	(from https://premiumlayers.com/html/maxrestaurant/contactus.html)
23:51:14	2041/2041	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:18:02%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images/cnt-marker.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/cnt-marker.png	(from https://premiumlayers.com/html/maxrestaurant/contactus.html)
23:51:15	2527/2527	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2013%20Nov%202022%2004:51:14%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/images//apple-touch-icon-72x72-precomposed.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/images/apple-touch-icon-72x72-precomposed.html	(from https://premiumlayers.com/html/maxrestaurant/?storefront=envato-elements)
23:51:15	6992/6992	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:52%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_444444_256x240.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_444444_256x240.png	(from https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.css)
23:51:16	6988/6988	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:52%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_555555_256x240.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_555555_256x240.png	(from https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.css)
23:51:16	6299/6299	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:54%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_ffffff_256x240.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_ffffff_256x240.png	(from https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.css)
23:51:16	4549/4549	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:52%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_777620_256x240.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_777620_256x240.png	(from https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.css)
23:51:16	4549/4549	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:54%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_cc0000_256x240.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_cc0000_256x240.png	(from https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.css)
23:51:16	6999/6999	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202017%2014:19:54%20GMT	https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_777777_256x240.png	C:/Users/chupex/Documents/HTTTRACK/restaurant/premiumlayers.com/html/maxrestaurant/assets/js/datepicker/images/ui-icons_777777_256x240.png	(from https://premiumlayers.com/html/maxrestaurant/assets/js/datepicker/jquery-ui.min.css)
